dataset,dataset_label,player,player_key,signal,target,horizon,n,pearson_r,spearman_r,slope_pp_per_unit,hac_t,hac_p,bucket_n,bucket_top_n,bucket_bottom_n,bucket_top_avg,bucket_bottom_avg,bucket_top_minus_bottom,bucket_top_hit,bucket_bottom_hit,bucket_top_avg_drawdown,bucket_bottom_avg_drawdown,abs_spearman,top_minus_bottom_abs,evidence
tff,TFF Detailed,Dealer / Intermediary,dealer,flow1_z,S&P 500,13w,473,0.008072042797089691,0.01577130278551772,0.03188875745656824,0.1562685125672337,0.8758213747256206,473,142,142,3.3813255495733268,3.2973648519450482,0.08396069762827851,73.23943661971832,77.46478873239437,-5.354207648208488,-4.847483405155991,0.01577130278551772,0.08396069762827851,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow1_z,S&P 500,26w,460,0.014017225553072745,0.04432806352129963,0.07546162860686578,0.2790192883996449,0.7802300223647921,460,138,138,7.396322186321453,6.031573171208261,1.3647490151131922,78.26086956521739,75.36231884057972,-6.997186335509332,-7.448477537769103,0.04432806352129963,1.3647490151131922,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow1_z,NASDAQ-100,1w,485,-0.027850045654916382,-0.00418187918968925,-0.04446587766342418,-0.6609141801058571,0.5086673517581973,485,146,146,0.28746549281391987,0.2818408116054986,0.005624681208421245,56.849315068493155,59.589041095890416,-1.666554483059364,-1.4992187681614102,0.00418187918968925,0.005624681208421245,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow1_z,NASDAQ-100,4w,482,-0.03166093114939826,-0.023577687117286618,-0.09485999018097392,-0.7861234845749385,0.43179514705561034,482,145,145,1.1730701204717775,1.4003300045474987,-0.22725988407572117,60.689655172413794,65.51724137931035,-3.7147936466188316,-3.5148459810480137,0.023577687117286618,0.22725988407572117,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow1_z,NASDAQ-100,13w,473,0.0034017228195437656,0.011065346791535903,0.01799667821431158,0.061234701558748335,0.9511722937289182,473,142,142,4.676954651036812,4.931737047338298,-0.25478239630148547,69.01408450704226,78.16901408450704,-6.580366155852694,-5.845868882409623,0.011065346791535903,0.25478239630148547,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow1_z,NASDAQ-100,26w,460,0.01100331934468668,0.030656757028316692,0.0819774838597283,0.20480669921483127,0.8377231527460887,460,138,138,10.361687701700443,9.233541439153896,1.1281462625465473,78.98550724637681,81.15942028985508,-8.436292262985457,-8.216062017292426,0.030656757028316692,1.1281462625465473,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow4_z,S&P 500,1w,482,-0.03833732264766955,-0.030535091873717172,-0.04915619693859391,-0.7688825903936636,0.44196301343960026,482,145,145,0.30146876322698746,0.5229073981297312,-0.22143863490274374,62.06896551724138,68.27586206896552,-1.3789417737842282,-0.8238227803035444,0.030535091873717172,0.22143863490274374,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow4_z,S&P 500,4w,479,0.01665301347651674,0.005816685738244775,0.04162446686125051,0.2659694710957022,0.7902627209684387,479,144,144,1.7184809861498838,1.32066868854412,0.39781229760576386,73.61111111111111,70.13888888888889,-2.5159702863359903,-2.263018132754241,0.005816685738244775,0.39781229760576386,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow4_z,S&P 500,13w,470,0.06657507841681069,0.017570579333792004,0.2745177262317808,0.6329916061437365,0.5267391244198036,470,141,141,4.107552620761172,3.1055473587616977,1.0020052619994746,75.88652482269504,78.01418439716312,-5.099345507953854,-4.814770847639558,0.017570579333792004,1.0020052619994746,none
tff,TFF Detailed,Dealer / Intermediary,dealer,flow4_z,S&P 500,26w,457,0.021947622711702607,-0.02202755773843082,0.11930336782648283,0.2086778275736392,0.8346997501093762,457,137,137,7.992624439386418,7.2354671383778575,0.7571573010085606,83.21167883211679,78.83211678832117,-6.179294676491069,-7.162809503267413,0.02202755773843082,0.7571573010085606,none
